id,income
270,0.007732590667254977
271,0.07942035840624632
272,0.9947803487360027
273,0.2063190088756823
274,0.13696608620447356
275,0.5287885828677044
276,0.329306910001457
277,0.6931985198154672
278,0.19948360564064105
279,0.010963481711146333
280,0.0021885943328779924
281,0.44068217384551905
282,0.7932597633300277
283,0.06983825610392483
284,0.02914235654427123
285,0.0031127471704950308
286,0.640095671745478
287,0.16101010752385145
288,0.4207958078104571
289,0.024851386755724923
290,0.9919024250170839
291,0.0077269235561352794
292,0.5221419952615924
293,0.9920197486600386
294,0.1853981126516371
295,0.04367805784670654
296,0.16806914233384587
297,0.0027965433128912653
298,0.729525762201453
299,0.008331940241259295
300,0.25978977198650594
301,0.44305077768711265
302,0.005430967629479787
303,0.9921554300291371
304,0.986753474149428
305,0.20016917660292985
306,0.009776345022207877
307,0.009135221838461379
308,0.9798332245990372
309,0.08928940624620786
310,0.009200825450505191
311,0.818484410567013
312,0.9806047862508875
313,0.0367857965137852
314,0.03784687438254882
315,0.3388877786705756
316,0.008090207435088368
317,0.007971109011591468
318,0.9957177262440002
319,0.3885078845465974
320,0.32405017013062065
321,0.4938535408877098
322,0.17901510438737367
323,0.013488702206238764
324,0.2967531191157809
325,0.016565621958065952
326,0.6431696345587558
327,0.6003835511263983
328,0.9909634405104718
329,0.009995625853623475
330,0.9480088071924204
331,0.03810994704563753
332,0.6728903661346858
333,0.0361307325393935
334,0.2005335522156915
335,0.016330970020387723
336,0.008751554621169262
337,0.12273853169326587
338,0.05102542001032724
339,0.052567299682751666
340,0.5434108837386792
341,0.0046147124726191105
342,0.01447436264943555
343,0.14319383029708116
344,0.002508175880006891
345,0.02448697619685437
346,0.9878624662664958
347,0.062226581963443627
348,0.5588109941555583
349,0.731933202307284
350,0.0050237896166407964
351,0.5478134822425543
352,0.02472843743771694
353,0.035882905236748884
354,0.004468273679658211
355,0.016467926342265394
356,0.12796059019554165
357,0.3516534090554472
358,0.9330024449042765
359,0.045695681342330895
360,0.7520886896678376
361,0.4173773177210092
362,0.04618417941721989
363,0.07933540907108579
364,0.01580573268811325
365,0.01737357943228687
366,0.008239185818897527
367,0.004711141645263758
368,0.013523019737407035
369,0.002565826635805856
370,0.12973063652920114
371,0.2363887054412902
372,0.36052812411542623
373,0.013628527933924474
374,0.08820781566026234
375,0.2207909351032757
376,0.002270186460645498
377,0.06368570358926574
378,0.5185238806041608
379,0.052011847016298685
380,0.480899618931143
381,0.0028762779219664277
382,0.9901766415568128
383,0.01539917134933638
384,0.5299526411630927
385,0.7515100563208251
386,0.2972697165024504
387,0.9931027609175881
388,0.28461930361921395
389,0.017467837005650418
390,0.24442818667335403
391,0.5557012468676016
392,0.15592558279918517
393,0.39550794939376993
394,0.02245109653375467
395,0.012532295719326307
396,0.7225464738809427
397,0.0019589927894809026
398,0.005025746595022636
399,0.06536231497633076
400,0.8463852577000994
401,0.07177190953750338
402,0.06696124928431268
403,0.01103427226747391
404,0.0026129418047649805
405,0.6883978640027789
406,0.17710089623768863
407,0.0030152171910322496
408,0.20017624528594882
409,0.9883293152413342
410,0.9941157944287005
411,0.5563504733710363
412,0.21130610652779944
413,0.0029803552779652603
414,0.10647982805876574
415,0.9832213446034315
416,0.0024988572441845733
417,0.19342019079829273
418,0.004461988017422826
419,0.00875522331447474
420,0.09171534520401907
421,0.00410542792300835
422,0.45013497874710945
423,0.002706414855033846
424,0.7164196656769399
425,0.6498896111721202
426,0.04290214788625061
427,0.009806530709296728
428,0.08180941363706283
429,0.9056103121328835
430,0.2742135191021692
431,0.033330106865875876
432,0.9922325762865213
433,0.027525519414194302
434,0.002317822329909908
435,0.16153944217995883
436,0.002252368069064355
437,0.020501022672628568
438,0.6672641019562261
439,0.31356612163264963
440,0.7634390500395658
441,0.002615087169009978
442,0.09716594691572071
443,0.02574662208522158
444,0.988458144023654
445,0.05882839465079925
446,0.9660269174168415
447,0.2166622058267671
448,0.01231980372051267
449,0.14104395470566342
450,0.5231805600219972
451,0.9777917486361609
452,0.5203361653185159
453,0.001968470666036477
454,0.4665747212818239
455,0.6274000975899764
456,0.0020215898830336356
457,0.9570647990151349
458,0.5322312932153674
459,0.012961467477786124
460,0.00889547878350275
461,0.8277482790690582
462,0.019419101041282204
463,0.5761774511460753
464,0.03552804342771808
465,0.8018338273484444
466,0.14654678481573385
467,0.06198048225299198
468,0.046580658475297375
469,0.0028503118616553004
470,0.9781784001605144
471,0.06320598342537034
472,0.02375093639345492
473,0.9750619438941457
474,0.015644595512051163
475,0.08071264891068072
476,0.07615242782721632
477,0.04066414811151863
478,0.5122999254772205
479,0.002603869219989281
480,0.08619546446561596
481,0.0015616410009735373
482,0.2537839905228677
483,0.02938066016698037
484,0.37618590703427307
485,0.12796059019554165
486,0.8347880136274785
487,0.010006469373433195
488,0.0023220462644508856
489,0.08859989190471196
490,0.9612326996898658
491,0.003502814109848798
492,0.3344770072308776
493,0.5137421276709816
494,0.7376579218316399
495,0.31662444293543096
496,0.7034820497385991
497,0.9931691513327141
498,0.9759097778256943
499,0.9931416283800395
500,0.06624321302849154
501,0.21137256910157454
502,0.49902251761484456
503,0.005141410931853057
504,0.4068074331017416
505,0.003934807081119179
506,0.6533890385045977
507,0.002297184485463346
508,0.25518725795392494
509,0.2938658981120798
510,0.43820970895360295
511,0.018460905767950928
512,0.5851888212776797
513,0.01770773872455467
514,0.03690264443571846
515,0.4382881714262488
516,0.0065374283811286465
517,0.6855922625646605
518,0.23102916884960017
519,0.036419037423969666
520,0.7605702251730868
521,0.4779174510962485
522,0.16006092504585218
523,0.011111558872230034
524,0.011867164522506773
525,0.38267991320296557
526,0.36721102964466823
527,0.03961271569161033
528,0.0004744566465147897
529,0.0022248765449613475
530,0.4978465117196562
531,0.0017746367584283564
532,0.025656361404900314
533,0.018821688769748445
534,0.38425862872798316
535,0.00410542792300835
536,0.5890957936714953
537,0.0178736239815276
538,0.005431020317580723
539,0.003110688797942749
540,0.026995618027659447
541,0.017359808552603134
542,0.0017053550066919137
543,0.27331520180067365
544,0.0273392975703512
545,0.29331487334797013
546,0.7700421110525388
547,0.13634104242475725
548,0.3829123864268911
549,0.0022163359373670055
550,0.31662444293543096
551,0.003349221076153208
552,0.7599312323531062
553,0.7428771150874728
554,0.8215202632704909
555,0.06491972970460565
556,0.413745225366939
557,0.02287025480042634
558,0.015173621979973361
559,0.28854818748753863
560,0.005566456195323497
561,0.7018570127762761
562,0.26704486306590797
563,0.25349319089517214
564,0.027905222827026087
565,0.9034270391895963
566,0.003227987372755213
567,0.57952054424553
568,0.08852226177833596
569,0.10140644509211204
570,0.004643246805099929
571,0.47336289764554196
572,0.0657792672633198
573,0.015455395542647875
574,0.9883548532043673
575,0.0031522140390379673
576,0.015247497736191338
577,0.002705567373920944
578,0.7058811065624327
579,0.5697701336502572
580,0.045673300990723226
581,0.2951306169837416
582,0.9831246046086313
583,0.026676935421459796
584,0.43399396643370175
585,0.02070753598465975
586,0.990140960305028
587,0.30429261458650975
588,0.01663202632621822
589,0.18049349707242965
590,0.5596816011902715
591,0.008020315060533046
592,0.604738535292193
593,0.37228124494820636
594,0.002199260547795469
595,0.002664074214654358
596,0.024691745126871972
597,0.8248067602824246
598,0.6438894269865599
599,0.7818904581192548
600,0.6471195808976025
601,0.005200643609126724
602,0.10515222806592228
603,0.055297712834685445
604,0.9919385887717821
605,0.9922020402355312
606,0.003163295493006899
607,0.1560239866539401
608,0.03807347150514628
609,0.44171475016961964
610,0.9902567819751373
611,0.06664029172318996
612,0.0025294451417380887
613,0.7376402155390287
614,0.8651895792429298
615,0.020411785830867852
616,0.15335669670315633
617,0.9762356541116631
618,0.0022815684495943764
619,0.0029175838285981533
620,0.44806847935508304
621,0.11343189305180733
622,0.006707922035996363
623,0.007995464946410494
624,0.002418877898339291
625,0.041200297227093785
626,0.3461173574717197
627,0.08233239312317595
628,0.014366431879675401
629,0.02005766517318156
630,0.014562431554737338
631,0.2875760113949148
632,0.020970875452493643
633,0.36182277758825804
634,0.029620015003278582
635,0.08567489122486903
636,0.11447715264057544
637,0.4191224988320332
638,0.03220380017120897
639,0.2645075147763915
640,0.010552226131839357
641,0.5356968511549051
642,0.12796059019554165
643,0.0025301491943355665
644,0.002967469068263355
645,0.012132228490267297
646,0.026575954472242765
647,0.006719827472210753
648,0.3253137716883072
649,0.9895933524351744
650,0.24225957160570993
651,0.11399229881734566
652,0.5793556569509314
653,0.19015547859364862
654,0.01296852872750077
655,0.13964423331960393
656,0.11827732907002973
657,0.84543104994233
658,0.007721237972384048
659,0.4282377198348584
660,0.8330164657698383
661,0.7939997084581562
662,0.7352522175985845
663,0.03002131008404208
664,0.11274078493596972
665,0.052757083515361
666,0.9717252801137621
667,0.20248030159547195
668,0.9837243555649342
669,0.848770365695459
670,0.041973504681413074
671,0.09151259180218617
672,0.26329347806081466
673,0.64967403428467
674,0.23326191592159112
675,0.10346437604192246
676,0.6865604000909695
677,0.009142438166337653
678,0.512232697286624
679,0.14511666376711815
680,0.009027555595298407
681,0.002525251252474057
682,0.6142181836360693
683,0.5687347867251226
684,0.06606303484551126
685,0.008439707160946858
686,0.011612392425233485
687,0.01095931990017423
688,0.5278189128413078
689,0.029008852895814605
690,0.6844815565233001
691,0.08891009077446872
692,0.37090386766978173
693,0.0032423165740227684
694,0.8990925612732382
695,0.006639714002492459
696,0.32313727728848723
697,0.004127057253240901
698,0.0027855580890765344
699,0.8776199826153698
700,0.05796720549627744
701,0.9478697656873761
702,0.03128845303041779
703,0.01417086783159803
704,0.012188838021507113
705,0.01620976457959511
706,0.010370051753019208
707,0.6233170429766476
708,0.0035757386620423846
709,0.07784656641280742
710,0.7580357723080509
711,0.011916579802442977
712,0.015321163202128866
713,0.05024708176938602
714,0.002922054939125195
715,0.12403980532873729
716,0.006181063498745723
717,0.7567880209930374
718,0.01107794504057224
719,0.887325082766952
720,0.15067051068708992
721,0.006150570039439864
722,0.126469997406992
723,0.35688089957171554
724,0.9883468689904511
725,0.018540170876528612
726,0.4752487803148876
727,0.06790481767929209
728,0.03528228806871609
729,0.9590163722645924
730,0.17766990586680043
731,0.08842719960410887
732,0.6396714644134677
733,0.8068544507825928
734,0.7701335027267215
735,0.03651714167147817
736,0.6740724967664263
737,0.3582872305551065
738,0.42964519409351437
739,0.5377098638861616
740,0.018993909338761848
741,0.9812914501035455
742,0.15790378138848385
743,0.7004600420281248
744,0.3069531685575906
745,0.008063823013887974
746,0.23990792093968868
747,0.04101117636858755
748,0.033716619718924715
749,0.058843451756691055
750,0.9936478482518194
751,0.48379591210017736
752,0.007454004130139179
753,0.007397597249798984
754,0.05479959003546869
755,0.9622355717613316
756,0.9770518965772984
757,0.18926915153849092
758,0.023044461540810614
759,0.010295542793813782
760,0.5617663060868978
761,0.9814236508048115
762,0.005959733528825076
763,0.028034867060451614
764,0.4850998646011685
765,0.02171942155567266
766,0.6679485281777419
767,0.015406878831212974
768,0.4822358246903016
769,0.01355551570083454
770,0.2578569793033719
771,0.031541712262357864
772,0.057214035653022854
773,0.8889167061546924
774,0.202479119862368
775,0.6339166064863233
776,0.34568970079401196
777,0.7318878245653678
778,0.9904726937871052
779,0.06228477473048333
780,0.002818176416013534
781,0.24888375357434908
782,0.010034060461279783
783,0.7690351638031487
784,0.01539457278909818
785,0.00931399552015134
786,0.1024305267688984
787,0.7034012542353997
788,0.05629244498627928
789,0.4889907392544095
790,0.008607047035886578
791,0.013444683184532015
792,0.6198909828020411
793,0.057471996428943926
794,0.8892554604024676
795,0.976919489090719
796,0.16343206180715292
797,0.5479613760877535
798,0.015730293007233494
799,0.01585391913090162
800,0.06552126073205371
801,0.060798935264579815
802,0.0051823005000097636
803,0.0038188597163356995
804,0.03883620539574591
805,0.047943361208398406
806,0.5687347867251226
807,0.024397296928764682
808,0.04900046651755433
809,0.021715133864893713
810,0.16956515326259203
811,0.009467779943573814
812,0.02915564958317438
813,0.0027073732138444637
814,0.26557087266857604
815,0.04413889270924413
816,0.013868028181427506
817,0.16006092504585218
818,0.4931259728413735
819,0.06560843137841985
820,0.14609854917826623
821,0.9839547809312245
822,0.01008958710481327
823,0.35024490220065735
824,0.3115062166100284
825,0.017550834221543184
826,0.8932437398619315
827,0.003211244430869396
828,0.0427087825422855
829,0.45058391593348884
830,0.31950042259412553
831,0.0036894908116109843
832,0.004035448369621983
833,0.27256982369363225
834,0.10963180474020505
835,0.6892785971182773
836,0.02371620805885541
837,0.08467898464711898
838,0.17630938182719857
839,0.7212521256383536
840,0.16335082233793727
841,0.004230582347459088
842,0.0207699861149808
843,0.756486473371793
844,0.05991868810778895
845,0.031524287397921257
846,0.09207363408485884
847,0.0031257075906523718
848,0.004193184964430372
849,0.007476947674906301
850,0.9586988496031948
851,0.015046081205267089
852,0.23740946660509443
853,0.003934220676924538
854,0.008132251274261853
855,0.9897935997283476
856,0.4318950740322935
857,0.005491391258968491
858,0.18847462912452748
859,0.3136652710524023
860,0.025133181203677742
861,0.03954156596752881
862,0.02126803199253578
863,0.004488064283455464
864,0.004403613604007309
865,0.015429519586707737
866,0.015104099490051873
867,0.7085225876570419
868,0.005771743621225311
869,0.9939898818061522
870,0.6525554786225931
871,0.7119020346958447
872,0.18885639999328555
873,0.02090254535984712
874,0.025930395087836195
875,0.003170579951303083
876,0.0037738755393139267
877,0.012836167245397365
878,0.027009092148842104
879,0.012205288951423435
880,0.3398373580823402
881,0.5293257498250387
882,0.21125833812145395
883,0.9115049762635601
884,0.9652134710330411
885,0.19483161942298408
886,0.010156079204697063
887,0.2929112443290673
888,0.0034732088596513507
889,0.4380993162695651
890,0.0019528517547282647
891,0.674251828865571
892,0.7442391246347453
893,0.01179540321174941
894,0.033813468919358415
895,0.21359535075158093
896,0.014155095273130152
897,0.016331842964856413
898,0.28123164340220996
899,0.008202513190694864
900,0.03786675862802192
901,0.05676779452887976
902,0.6754560210075717
903,0.9899042453422623
904,0.5991941698734274
905,0.35600203826138094
906,0.09154225893595945
907,0.003718242868367981
908,0.5995222107135807
909,0.9113857964140664
910,0.1942979951480736
911,0.21037071357312886
912,0.008276829996536688
913,0.007071306122202768
914,0.03028286642585889
915,0.002208231127715898
916,0.0013118406826070207
917,0.024681269402347848
918,0.9880842842557551
919,0.038506644111485105
920,0.982403370281589
921,0.002922874521590997
922,0.03554908642849659
923,0.003561276272997693
924,0.9126087616700537
925,0.9741751956168287
926,0.057126135714703964
927,0.00892476019086986
928,0.01902706899548755
929,0.015011343538014076
930,0.11023377589860439
931,0.034315886306321285
932,0.23740946660509443
933,0.2403247411962929
934,0.2526019730989348
935,0.26357467991559586
936,0.004209180118657945
937,0.9923092437797111
938,0.04117623162102418
939,0.0688374681526294
940,0.10015700928588697
941,0.01925070587247643
942,0.9882747132846503
943,0.02310719010033861
944,0.10532622484553249
945,0.023934103726829973
946,0.02141762595017294
947,0.2975329770702915
948,0.054422758239187706
949,0.028771288619884577
950,0.9920748573475761
951,0.3023354551469888
952,0.9883526273457475
953,0.034283058620623315
954,0.014677797145628863
955,0.011035653274883829
956,0.3566895361643493
957,0.32902100032680864
958,0.04948757115473845
959,0.0042397483595570514
960,0.7556682335247977
961,0.03423394008361009
962,0.6118471424893265
963,0.770326559256154
964,0.0249108698664925
965,0.01273501770189662
966,0.13478931539413724
967,0.07572240630977094
968,0.4478408555549712
969,0.03246963840629951
970,0.03363905163146866
971,0.5052863983010629
972,0.0033999373499871617
973,0.2428802821590535
974,0.031975208304104726
975,0.0017053550066919137
976,0.14425272771826647
977,0.009189175518122369
978,0.4137207527173172
979,0.09438433425018629
980,0.005441216776539896
981,0.2388096720757376
982,0.5885875059141157
983,0.3420922323477833
984,0.06675884162389062
985,0.05697035732514967
986,0.14496017161841418
987,0.11210704933708691
988,0.015562090190781154
989,0.006045493546153759
990,0.8518119957713656
991,0.25956677699091985
992,0.002406276569138803
993,0.731307809218818
994,0.8600645792834469
995,0.07531802691141531
996,0.3990533353506931
997,0.700409172855938
998,0.04585739117802809
999,0.012324055514738988
1000,0.1296448747304391
1001,0.16674752961100336
1002,0.005590500922174138
1003,0.03670258823194712
1004,0.32965997850038126
1005,0.6374599200281061
1006,0.030811930064993158
1007,0.23280054063080524
1008,0.13375304595354523
1009,0.15669520105339207
1010,0.05204230557550091
1011,0.18103634809379138
1012,0.38394209010296093
1013,0.01073374118521683
1014,0.005051096249202705
1015,0.019777058663890495
1016,0.18664878925746803
1017,0.04977451864782492
1018,0.079689536454336
1019,0.9635450704706935
1020,0.019697367000683176
1021,0.5573089734242909
1022,0.9710720440087744
1023,0.08865280153307244
1024,0.25756312441473067
1025,0.9847020286171732
1026,0.007200994006452509
1027,0.5516656154164492
1028,0.0021563528394739967
1029,0.02460256377623885
1030,0.9696483843343862
1031,0.009064575436113198
1032,0.0018765890593142943
1033,0.002814725189309141
1034,0.30088340332139174
1035,0.8278254376110988
1036,0.772772339582147
1037,0.012534699672243492
1038,0.08144112035063263
1039,0.010154868603162712
1040,0.9871188665931997
1041,0.076214618946216
1042,0.0026284235616786554
1043,0.9884482419326049
1044,0.0027353514705203
1045,0.6745100675420143
1046,0.0025694678912231406
1047,0.029774425726310342
1048,0.8168432560034716
1049,0.2685045383362141
1050,0.046857479668768895
1051,0.008099142944105665
1052,0.016368460873000246
1053,0.22414383847418387
1054,0.02696060476806173
1055,0.016582013912075415
1056,0.8081188348868775
1057,0.004330342864001518
1058,0.671782158687913
1059,0.009430020448149664
1060,0.052548860862649836
1061,0.3629427732747515
1062,0.9362215403173464
1063,0.3125280865714001
1064,0.06377408594023305
1065,0.7937271588743535
1066,0.026149994245192373
1067,0.22381640722391224
1068,0.18103634809379138
1069,0.003950147092029443
1070,0.014133006000251839
1071,0.980333917572491
1072,0.019437934340600864
1073,0.14387497669245206
1074,0.003831578486791197
1075,0.0034417610688372157
1076,0.9206225417769281
1077,0.27401058683634727
1078,0.4973130348986052
1079,0.030875325055006887
1080,0.006494967770210485
1081,0.002343303439565616
1082,0.6506039082620315
1083,0.02851002322262743
1084,0.015298107054172344
1085,0.002275180216845247
1086,0.009044711781454244
1087,0.04814442358444211
1088,0.41315807431980267
1089,0.007158202384314185
1090,0.982302447117467
1091,0.9810874572240027
1092,0.23894728177779742
1093,0.3766596001677561
1094,0.056527318695332215
1095,0.778896025427447
1096,0.27829011945483134
1097,0.38484092459330055
1098,0.0049804616656483015
1099,0.018029596498705346
1100,0.6773796066376814
1101,0.49932760984740204
1102,0.0023802793296538874
1103,0.025330442228914913
1104,0.8590784284518415
1105,0.0017444495633909998
1106,0.26780119196861785
1107,0.08045248923345141
1108,0.023120961958323326
1109,0.032612548655083944
1110,0.2925372402553339
1111,0.48261254411861204
1112,0.18103634809379138
1113,0.2756159941524391
1114,0.007673842637588574
1115,0.006596154471692389
1116,0.477591581703219
1117,0.013551274248380775
1118,0.20449957406526464
1119,0.003110688797942749
1120,0.0020204432120508827
1121,0.0034768514476161477
1122,0.004685194616380416
1123,0.8137339106326935
1124,0.07029906507909917
1125,0.004853425789659972
1126,0.002758145961109046
1127,0.01004323969805414
1128,0.5194803632643367
1129,0.024407956779341076
1130,0.009217815652093954
1131,0.02977617203820841
1132,0.2506066232667238
1133,0.05725796285770477
1134,0.5200618572678254
1135,0.018432176013925904
1136,0.4996856203807294
1137,0.2765253573016421
1138,0.002891812473795361
1139,0.031988140206625854
1140,0.5840411783757892
1141,0.9804271057037681
1142,0.04629438345704844
1143,0.006669651986596612
1144,0.08531723806097177
1145,0.05037564734227443
1146,0.990311207346547
1147,0.9725793229821691
1148,0.005359635648503105
1149,0.008238769061651621
1150,0.10896580659577562
1151,0.16430871392637753
1152,0.9725250464775627
1153,0.01960477579376156
1154,0.43899100268392915
1155,0.611064479525853
1156,0.009596858322282046
1157,0.24696586953086444
1158,0.18103634809379138
1159,0.6749316134219623
1160,0.007774794992888871
1161,0.1890126888126897
1162,0.010315048251760882
1163,0.010134511512609457
1164,0.9043852793865428
1165,0.04404871992807838
1166,0.0046884714716524155
1167,0.17187165662381548
1168,0.3516764091029716
1169,0.4632256329531739
1170,0.7070821601008439
1171,0.9871112451460096
1172,0.9894705701027756
1173,0.0032965441705797697
1174,0.9545676537251802
1175,0.10731345934615735
1176,0.09963050417391378
1177,0.00764354548790462
1178,0.9893266605146109
1179,0.044501780589742815
1180,0.15914521257466482
1181,0.3205361971994338
1182,0.4353614391886398
1183,0.007351703349518483
1184,0.007830547538241818
1185,0.2955309575781323
1186,0.04929202475609113
1187,0.004274468095348296
1188,0.38267991320296557
1189,0.1227374993258108
1190,0.8861266021527171
1191,0.0019512401695815195
1192,0.03420643939670434
1193,0.020208016332461207
1194,0.0021943073299556283
1195,0.5891411176101732
1196,0.041330931644992436
1197,0.4599893159911878
1198,0.8073996952873659
1199,0.6581584485732718
1200,0.09716594691572071
1201,0.09831053260259937
1202,0.17931066092602913
1203,0.39177803758948665
1204,0.07965812219230932
1205,0.44726443661464294
1206,0.06657338503623055
1207,0.42700185560596293
1208,0.004457994571885366
1209,0.014173643719991868
1210,0.012166770216614055
1211,0.033302776735059346
1212,0.005977762128932771
1213,0.058813393995678365
1214,0.9922161733343372
1215,0.6579146728865529
1216,0.9691237304034289
1217,0.26340957640118634
1218,0.31694829776976435
1219,0.43296997015996763
1220,0.006468869437177178
1221,0.4925766696417502
1222,0.6648677807880058
1223,0.4941651182746877
1224,0.0114318025529145
1225,0.002835899076573385
1226,0.006069228471344357
1227,0.08475669489869503
1228,0.004189566171135248
1229,0.03533578909015918
1230,0.3424532698749799
1231,0.011181269444220716
1232,0.0018920300352894292
1233,0.006755009062339101
1234,0.02593042977804213
1235,0.0379177073430207
1236,0.04935081560037671
1237,0.4147958810092898
1238,0.12115590457137454
1239,0.09509955318172178
1240,0.23582344510165015
1241,0.26583452587263795
1242,0.008964226935397335
1243,0.036744766636856455
1244,0.010248496893963852
1245,0.991732865520467
1246,0.04316490988391196
